name,score,sportsman_id,uuid
pass,34,SM580647983,70f24eb7-0932-45d7-9b34-45d55ab1a37e
defend,52,SM580647983,5db12cac-d71a-4965-9dba-fdfaa016a589
skill,67,SM580647983,b85102b2-b3b3-4a29-820f-0a479141a087
speed,37,SM749527385,831e3c35-5635-4cfe-82b5-aacb75f360bc
stamina,52,SM749527385,e00e5123-6f8a-4640-bc66-a52764d4bd7b
shoot,22,SM749527385,d32a8773-0d35-4f87-b361-d91131372bf3
headed,18,SM749527385,be1b170f-81e3-4c1c-907a-cde8c9b1e332
pass,8,SM749527385,ff8bbbea-7bf8-47b2-b46a-9c8f5bda1cec
defend,93,SM749527385,66edd69e-12ef-4ea4-997d-9331ea6c956d
skill,97,SM749527385,6aaa9126-0b75-4e45-9509-012a18c1cc37
speed,8,SM441826758,cd28e4ce-15c4-4e3e-b229-7f3b36092a17
stamina,43,SM441826758,54a9b968-ed3b-40bc-9a0d-5abc28259058
shoot,8,SM441826758,8769847f-a9de-4300-a07a-d3940ef741af
headed,22,SM441826758,ffe9e94e-1579-43c1-97db-f9a78fc2e868
pass,23,SM441826758,605b7405-115e-42ae-9c69-e730917e83ed
defend,89,SM441826758,ffa47870-0cfe-4173-9c39-adb2d57c998c
skill,55,SM441826758,80cdbc17-85e0-412c-b4e4-3f59fb29c5f6
speed,16,SM231375479,00c3f7fb-7b36-4b49-b558-2941e19883d0
stamina,31,SM231375479,5eac767f-dd58-49b1-81dd-df6c2cff0ba9
shoot,26,SM231375479,ff3cbe95-59d2-4ac0-84f7-4ed71a0c3514
headed,17,SM231375479,54cd24b0-bc21-4277-9605-d0fa8396863d
pass,6,SM231375479,59712e3b-914d-404a-8415-5dbff2d1220a
defend,52,SM231375479,661b5506-e39e-4b42-acb7-546774195eb6
skill,97,SM231375479,56c3a48a-32ef-4c62-9a3c-0d50719a951e
speed,75,SM845799717,a2fdd680-d4a1-4bba-b96f-fae78ddf4d79
stamina,57,SM845799717,5a05524e-5aa5-4f9d-8644-d64f3020bb09
shoot,45,SM845799717,011b4c17-11c8-40cf-afe2-cd4443387b1b
headed,20,SM845799717,4d47295a-6b56-49b7-b8ee-1717699effac
pass,99,SM845799717,1d9c520f-326a-40a8-bd7e-5f9625323248
defend,18,SM845799717,ba0ffa08-c842-4225-952d-e8e9842f18ea
skill,44,SM845799717,7ee74403-95e9-4975-a489-ee4ea17500e8
speed,96,SM673255855,10ae36f0-60a3-4feb-b175-a592a8ed139b
stamina,97,SM673255855,1110f276-76e4-4644-a3a4-b51129e54ad6
shoot,27,SM673255855,66be5195-522f-4033-b636-ac57314e6435
headed,19,SM673255855,4327e724-5712-4bc5-8862-7e25381d5be6
pass,64,SM673255855,efd68f70-3923-4232-90bf-88458cdaee66
defend,19,SM673255855,2530bfbb-b5e3-4386-a277-e79d90d38f87
skill,65,SM673255855,eaf1601f-0270-412e-ae88-822b5b5d8765
speed,69,SM528151879,bd1db60f-55d2-49b1-931e-57f6ee2207d8
stamina,92,SM528151879,d944fe2e-ae67-4e39-964f-be03047ab449
shoot,82,SM528151879,84a8ccc6-6e60-4593-944f-ad31648d95c1
headed,21,SM528151879,5a9f8604-5c10-47ad-86b4-9df18ecc6416
pass,96,SM528151879,959fc064-9f63-4f7d-b907-fdc8d6de1556
defend,25,SM528151879,7f8b9adf-8cd7-4ee8-ab98-d4accddcac1c
skill,92,SM528151879,97d56ec4-bd43-4ebb-bbf3-c3dcbdecc7e6
speed,18,SM497340389,57e0ab7d-e76b-4d7e-8918-8b9018b3f0fe
stamina,71,SM497340389,2549fac4-1928-44f2-84ff-f067174c52b2
shoot,32,SM497340389,2c99a76f-1876-4ffb-b34b-e9bea7786150
headed,72,SM497340389,5984188a-d01b-45c2-9ea7-f8d678c32e32
pass,99,SM497340389,ca9af50a-4681-4c9a-9ec5-cd9ca4e4e3b1
defend,33,SM497340389,d32a4e27-5d12-4f53-ac51-d5e2c624c666
skill,40,SM497340389,1a5abe28-80c8-4c76-a127-7eba0eca3518
speed,96,SM638470376,789431cf-fb56-4ad6-871a-f0186108ec60
stamina,94,SM638470376,74fb1a57-2ded-433d-9d94-a7a523cf0f75
shoot,38,SM638470376,604951b0-c373-41b8-a38e-a9f84ad5f364
headed,59,SM638470376,cd52388c-af99-436a-a58a-4c61118ea9ae
pass,81,SM638470376,378ecd6c-d266-408c-83d9-968c89b5d8f1
defend,51,SM638470376,cb35a8dd-49ce-4232-b950-67ea525f6b26
skill,85,SM638470376,38957598-05b3-4189-a3a7-6d1cf210a6a7
speed,52,SM435482189,0673452b-33e5-4ddd-b1ec-67ecdb39e015
stamina,52,SM435482189,5ef0eed1-8a5d-43a2-9a94-5802f6965173
shoot,64,SM435482189,6ad94595-4b62-4e66-82b5-157e963f409f
headed,9,SM435482189,77f70282-9a17-463e-a716-cd74cd8ab64a
pass,63,SM435482189,9207ea98-c5e1-4ef6-b60e-21232cd7b30b
defend,10,SM435482189,ec25f956-dc94-490a-86d2-a228c82aa9c5
skill,65,SM435482189,d5401f42-b2da-4d58-8d57-22012825c3b5
speed,94,SM586584591,490ff10d-9f3a-4565-8c32-8c741eb83185
stamina,73,SM586584591,8689b4c0-09b2-4fb1-afcc-9f0fddef9e6a
shoot,36,SM586584591,bb636aa5-a3ed-42d5-8f24-589357f0cdb2
headed,27,SM586584591,c38568d4-9df4-4569-a606-3a26d5b90ae8
pass,62,SM586584591,c8b48931-7898-4eb4-a957-71ebb99a39ab
defend,57,SM586584591,d1812042-9fc4-466a-a263-b0d0a6c9a98c
skill,99,SM586584591,40089db0-7c9e-4b07-9df4-031cbad793bd
speed,24,SM696030501,fd53049c-971a-4296-87e2-19a4c106fb69
stamina,67,SM696030501,b72e1beb-e677-45bd-84f3-55c56581b9ad
shoot,30,SM696030501,03a4f2be-af4d-4b0b-b808-e9f42164aeb0
headed,36,SM696030501,a243be40-0e2b-44ae-af0c-3f5d4fa97d2c
pass,64,SM696030501,e3ae0924-05bd-49c5-a23c-66bbb8c62306
defend,55,SM696030501,0990141b-69ff-4bc0-8bfe-766d4ddfd659
skill,94,SM696030501,530f2f72-11e1-4c18-850b-fd474ed12bd1
speed,51,SM417842140,4a46b79a-95cf-486c-b8aa-66240609522f
stamina,68,SM417842140,7ab82714-baa0-4741-98c4-8a9ae4531dd0
shoot,22,SM417842140,64c5bf16-bad9-463c-a7d0-bd0f2ecfda06
headed,30,SM417842140,b93ee7f9-430b-4f8e-b48f-554a423f0deb
pass,82,SM417842140,7813b5a6-3053-4917-8e3e-ce38d8574d08
defend,52,SM417842140,95ba938a-2ccf-45d9-afea-9e399ce5e068
skill,91,SM417842140,4281244f-b6c6-4f3c-ae0d-dfb39d79dfb8
speed,30,SM291849068,b5fa2fcd-e280-49ea-b72f-3bd6cfe707a4
stamina,75,SM291849068,98fe3f1b-c645-4b00-9a50-bd5792451f5c
shoot,23,SM291849068,a906c369-5fd7-4ed2-bd66-a3eaea1c5eee
headed,42,SM291849068,a687f566-523b-4985-a0d7-78195280b085
pass,87,SM291849068,0c923099-5ae6-4338-b073-6637e6d04100
defend,20,SM291849068,28c0566a-753c-49c5-a609-653b8e54fe46
skill,96,SM291849068,74f313d4-4753-45b9-bb75-1aee36abdb72
speed,51,SM331366175,a48a8a7c-0991-4a77-8007-951cb4954c97
stamina,83,SM331366175,534e444f-177b-4615-8fd9-991474f60276
shoot,86,SM331366175,92537b19-e9b1-4fec-b9e0-751f97ac124c
headed,95,SM331366175,db8de225-e280-4a83-95c9-86b95dcae85e
pass,55,SM331366175,3e3c76b9-ac96-48d9-8bfe-99dc1d873996
defend,28,SM331366175,73b97b2a-1cca-48e6-a0af-82e57037e0b7
skill,17,SM331366175,9fd02ab5-8afe-40cb-82b5-ab3be95ca077
speed,85,SM230707234,6c01c542-69ea-4454-a0c0-566617f31279
stamina,77,SM230707234,730d5d92-b5a6-4795-a41b-a3bbedc4df0d
shoot,63,SM230707234,ea9e93bb-d0c4-49d8-a016-376dac4ea6d2
headed,83,SM230707234,4aa2dbe0-3a91-42f5-aa3e-964a7b697d6e
pass,39,SM230707234,109a2a39-cc2d-41d9-94d0-0e9c970967e5
defend,23,SM230707234,f1e99716-c4b5-4366-825b-b22e1346aabc
skill,23,SM230707234,2f48545b-d669-4bd2-80c8-a6da76797ac5
speed,94,SM584945411,638022a1-c80a-4065-91f7-4dcfdfd2659a
stamina,58,SM584945411,77f8ac5a-e78f-49f8-829a-d86d0331fe7d
shoot,73,SM584945411,15d94451-97a7-4a86-b4ba-006e252dbcab
headed,74,SM584945411,e5fa73ac-b598-4189-b036-ddeecfd64ee5
pass,89,SM584945411,85423334-c92b-44ff-8f74-ac17106cad1c
defend,37,SM584945411,feb39610-0fe8-4365-8bf6-8fb67b80dc7a
skill,51,SM584945411,753347e2-f5e0-4612-8352-ff20a9096046
speed,90,SM805786545,08baa28c-d4b7-4971-86be-deab4d60c3f7
stamina,85,SM805786545,696a876e-10be-42ea-8117-2e922b226d52
shoot,91,SM805786545,2a24e22d-8fe1-4307-bc9a-282ea8ee4e5a
headed,47,SM805786545,3b58a265-15cf-4ce7-9020-5fa62a12a9cd
pass,78,SM805786545,428a996d-1832-4d4e-8e44-ea509c7e334a
defend,20,SM805786545,773890e6-814c-41bf-8db7-4c1b2b369cf7
skill,63,SM805786545,7f5dd9d9-28f0-4e05-933b-36ece8e93dc7
speed,56,SM287398604,651c7e52-bab6-4970-ba13-7e08a11e5a2f
stamina,35,SM287398604,101df615-ce01-4097-9128-b82eebefe368
shoot,54,SM287398604,45e631e8-4b25-42fe-90aa-19a54c5c184d
headed,62,SM287398604,291859fc-c538-44bd-89df-6fc832c5e5b0
pass,67,SM287398604,cdaa083b-a545-41b0-98fa-f12e505f4727
defend,35,SM287398604,781ce3e2-834f-4076-972e-49151f090ac4
skill,75,SM287398604,b3a62f25-309e-454d-acc8-5bf6fa2e5805
speed,75,SM229211239,ceeba81e-c8e4-4b9d-8249-21b4ba15130f
stamina,75,SM229211239,1df8f87b-0463-47c7-ad31-6ed53d3d7e4f
shoot,61,SM229211239,fa404a23-c831-44bd-8822-accf9d10ee2e
headed,42,SM229211239,1fa510fa-f3ed-4a29-827b-f689a37caca3
pass,41,SM229211239,97200d26-25c8-4c75-82bc-73eb36df563c
defend,19,SM229211239,33f36890-7f53-4c9a-a184-af07532a5c5c
skill,26,SM229211239,324b3ea9-12ed-44c7-aed7-d879a02d351f
speed,31,SM325586769,c02fe37f-07f1-478a-9531-5f5241b6f01c
stamina,91,SM325586769,62799756-991f-49aa-92f0-0d3ab240a3e5
shoot,28,SM325586769,b5a438b0-93a6-4c69-82e6-7c21a8632e36
headed,54,SM325586769,34626a1b-53bf-4c4c-9115-a63980094d30
pass,43,SM325586769,b3609c72-f643-4d7c-b85f-d4b582702619
defend,88,SM325586769,2c64a8b8-4f5d-4767-87d2-11dbcd2fb5cb
skill,19,SM325586769,eda33c22-bc4a-4cdd-af48-b93f2d33821e
speed,69,SM740160771,8e0298e7-6af9-4704-a485-35178461a417
stamina,49,SM740160771,3c9dc20e-2c45-40f4-b76b-32dd4373d837
shoot,59,SM740160771,b953926c-027b-4450-a98c-25fcf237b630
headed,40,SM740160771,67ece5ae-37fb-4bea-b833-af674d02b424
pass,55,SM740160771,0c4cf1b1-6b60-46fe-ba19-d2d9e6c9b505
defend,88,SM740160771,a4e378a2-c227-4192-9411-d31686f18376
skill,41,SM740160771,0bfd0509-ff5b-4900-b2f2-ca65561594e2
speed,71,SM928673018,4aeae6eb-45b4-4f10-8845-b6daff9aae02
stamina,98,SM928673018,5957d00a-e062-4aaf-b76f-f217ed6a6de7
shoot,57,SM928673018,73abb854-1b5d-4ced-989c-31e25259a4c3
headed,65,SM928673018,66f71428-3e44-4b18-90cc-49cc4d0e0f1a
pass,54,SM928673018,b19bf8f7-24ff-47a4-a6d0-03bdd4e54a51
defend,91,SM928673018,4e184193-de11-49b5-bfc0-0b7dd1181d3c
skill,23,SM928673018,b3d37bd9-c8ee-4af4-9fed-5ee4550d5b61
speed,26,SM452741824,4c947af3-9758-4f24-8806-0cd56e86df3a
stamina,85,SM452741824,c9128f51-1f48-4be8-99ff-2eba3e4f9a5d
shoot,41,SM452741824,bdd00e01-804f-47dd-a04c-861f05a12990
headed,36,SM452741824,fad361aa-fc13-406f-b84f-f1c10eca0013
pass,2,SM452741824,e3ca9bfa-2629-4ff9-954c-f7a6e3a7831b
defend,97,SM452741824,93b83dab-bf54-45e2-8a5d-a645e9280180
skill,98,SM452741824,88c1d2b2-281f-4633-8db6-8157ac1d7692
speed,46,SM174503077,49d90b65-c2b8-403a-8dd5-aaff20d0aa98
stamina,78,SM174503077,ed56f014-0ed9-4c02-837f-3bb3233a379e
shoot,39,SM174503077,b68af60f-1af6-4322-a9b2-4176c3630a7e
headed,72,SM174503077,34041c9e-cbe5-4717-891f-a115cf234d32
pass,16,SM174503077,2bde07ec-bde9-4443-92df-08a719c9a04c
defend,89,SM174503077,a69755f7-dd70-4e14-83ed-11c8426e5759
skill,23,SM174503077,cfb2353c-49f6-461a-90f5-2e355b3c5635
speed,14,SM432264043,e82720c1-b9ef-4ba0-a637-48a14a0aaf11
stamina,52,SM432264043,27ec8e83-466d-4499-a14d-b811a41dc851
shoot,32,SM432264043,621d2ec0-b02b-421d-bfad-40fd508d75ec
headed,48,SM432264043,7ef0bf7a-5ef4-4964-a782-c02394f9bd46
pass,19,SM432264043,93af268e-8a49-49d2-ba38-d180483347ea
defend,95,SM432264043,1969a3ab-6928-4544-b137-5be72e8000e8
skill,86,SM432264043,3787ae2c-451b-42bb-a1c4-7132d2811c13
speed,35,SM603592554,7e21951b-d233-45c4-b14e-639ced44b089
stamina,80,SM603592554,4a859b20-5d34-403d-bfe7-b9ab470ea624
shoot,12,SM603592554,9ff0abc7-788b-48ea-954a-46d1e4eb6102
headed,78,SM603592554,ee39672f-c6ab-489c-ae71-cd4944eed6f9
pass,23,SM603592554,1f1f7ff8-5529-40ac-ae45-3c4cf7bbca20
defend,92,SM603592554,78bc44d0-2f0d-4da3-a198-da97726017f0
skill,23,SM603592554,3c4a6308-a2f0-4cde-9685-f02aa2700985
speed,99,SM514716719,54dd4ca6-3385-4eaa-a80a-9fe6aaba1b44
stamina,53,SM514716719,28cb1a85-913b-46c3-995f-9793ee37d41e
shoot,54,SM514716719,82d10a10-fdbb-4735-ad45-d17a478c165a
headed,38,SM514716719,95ad2259-87fa-4f61-8796-72181fe9907e
pass,30,SM514716719,cc149129-4dc5-490c-9786-ec39cabef172
defend,79,SM514716719,b2b02f95-ae6d-49d9-a9ce-c692d210c3e8
skill,25,SM514716719,b18bcbcb-586d-4cb5-84e3-b58e835f2108
speed,93,SM722425849,b332a061-8311-4059-a7f2-e341e28ef8d0
stamina,99,SM722425849,4b0436ec-a296-40f6-ba0d-5537055a1a57
shoot,37,SM722425849,32be42d1-1d64-4ecc-865e-2d6df008c8ac
headed,87,SM722425849,e9c01397-f2e5-4a19-9a91-863bef2c3db9
pass,9,SM722425849,55951599-8ff4-4170-9e05-799a0e468705
defend,57,SM722425849,41fc3f4f-0bca-4b38-a38a-58f9e76040b8
skill,49,SM722425849,67ae52a1-6c1e-46ac-b61b-3966590d6e32
speed,11,SM563977665,7ef23746-dab3-4186-b590-4176d4b2f486
stamina,94,SM563977665,9ab6f8bb-350d-4687-9d83-93a4a1219f07
shoot,35,SM563977665,ea8a5a71-9f00-42a0-b70c-32eed0922524
headed,62,SM563977665,ba70bc0c-3363-40ca-a89b-00881286d7ef
pass,11,SM563977665,523a3a37-5a2e-49f4-8966-1e0498219a11
defend,58,SM563977665,aa67473c-4584-49f9-bdc5-83263126c262
skill,74,SM563977665,64157f9e-c28c-4933-adb6-0a04fab294f7
speed,26,SM656232352,6113395f-0274-4674-81e4-6ed508eea980
stamina,32,SM656232352,f599c9af-e5a8-40a4-b66f-6102d21c34b7
shoot,30,SM656232352,2a51d691-967c-43f3-b13f-8ba2496c8202
headed,3,SM656232352,8a49c469-b73e-4def-a6e6-762089521870
pass,6,SM656232352,6a56b491-739e-43aa-b2be-d981ff310247
defend,98,SM656232352,c436eb69-ae2b-4387-8a3e-6ea061e60e68
skill,71,SM656232352,d32b429f-8ff6-470d-8430-20cdcde2fbfe
speed,42,SM327381241,ab463023-94a4-49ee-8870-35bb3d0c3ce2
stamina,41,SM327381241,d2e98698-a112-4fba-bb71-51ddd4b5c7dd
shoot,25,SM327381241,3ebfb3e6-7878-4957-a3b2-01f97d032023
headed,24,SM327381241,4b5d717a-b5d1-44f4-9cf0-20367bb81f1b
pass,20,SM327381241,4f6bee38-9c18-45e5-a2b0-b81358564fe6
defend,59,SM327381241,202eb77a-7f3f-4ee5-9635-21354080404f
skill,80,SM327381241,0e5f9885-8fc3-4764-89f0-802078f27455
speed,19,SM360313413,377f9613-128c-4436-b887-f5ed63c258b0
stamina,54,SM360313413,9b61dcee-556d-459c-b6fd-7cd3259fc287
shoot,19,SM360313413,1ef76352-5672-41d7-b8ca-8a1f17a3a76d
headed,3,SM360313413,0ce17dab-01d6-45f5-8dbc-818e2e83c6d0
pass,34,SM360313413,339c1a34-9e82-4a9e-a573-7b79bb13a5ac
defend,69,SM360313413,2c85b5dc-982e-4119-846d-b93f88c0788d
skill,67,SM360313413,6b15b77a-56ce-43f0-8e9b-17ad0d4b9a11
speed,78,SM398877905,a9c1ee20-d95f-43c9-a19e-a95e4a7ffdd8
stamina,75,SM398877905,3c22a172-df2f-419f-b451-0b97b0dbdfdc
shoot,20,SM398877905,8c5ab50b-eef0-4074-ad74-295b737e81e3
headed,23,SM398877905,82e7969a-337d-4a51-a4ff-3ac8d086ccb0
pass,96,SM398877905,64ac6092-3861-454b-9521-e60ff85aef33
defend,35,SM398877905,7f6e4843-30f5-4c9a-a193-64af7aba5c2b
skill,48,SM398877905,07664a60-3d5f-4ebd-81d5-c04b55a69120
speed,43,SM566007127,738fce28-0434-42bb-83e3-ea3d98f5745e
stamina,78,SM566007127,ee6d36da-7722-449f-885a-4588f1e3e263
shoot,32,SM566007127,ed97e6ef-f3d1-45f6-99c0-1e65c8799c85
headed,16,SM566007127,d30606c4-c871-4d69-86db-114e0d8cdc68
pass,77,SM566007127,af015ace-1c27-4fba-8db2-91498d544c3e
defend,24,SM566007127,5a9bfe4d-3231-46d0-9aa6-9bdfeb2f7cac
skill,32,SM566007127,ea27c8f3-d72b-43c8-84fb-124525f9a3b2
speed,13,SM973554421,b1213b7f-9bb1-4bca-a53c-c451e0a5f263
stamina,61,SM973554421,baa34801-6d41-4d9b-9e4c-8c2342dca99f
shoot,87,SM973554421,e6f0a854-9b51-4ad8-a013-dfdc91df66f6
headed,38,SM973554421,47558016-f7f1-4f48-90c2-b7589a9def7b
pass,94,SM973554421,eb1aa56c-2015-40d3-bd5a-0f674cf2ec3e
defend,43,SM973554421,82b6b9ae-1b8a-44dc-9e61-5ad7fed4cff0
skill,92,SM973554421,2df1f15b-c229-4a7e-96e7-015dbb5b9192
speed,59,SM895327604,4db53063-e5c5-4808-8201-f0ce839e1578
stamina,90,SM895327604,d212a45f-98bb-4c1d-9b20-7a3f97160f13
shoot,86,SM895327604,9076a309-edca-43d8-82e3-8de829c64628
headed,14,SM895327604,20ada7c6-8ab4-46da-a0ba-a11fdf46ac0e
pass,84,SM895327604,994e067d-76c8-469d-8a6a-2c30cd2cf7be
defend,42,SM895327604,b9a7e56f-1ec9-4bbc-bfee-4cba0afa9fa9
skill,98,SM895327604,343f7998-7a4d-413b-9ce5-679e3b5adec4
speed,58,SM666543349,7946ffcc-45e4-4301-9bf7-4763f152f395
stamina,68,SM666543349,6a092631-fff9-4c37-add5-442007408b10
shoot,19,SM666543349,5a88c51d-7e83-4652-956b-dc6bdf8ad4eb
headed,65,SM666543349,87cb15c1-691a-468c-aba6-6ba2a779cc27
pass,94,SM666543349,b9214dec-b593-499e-90ea-26508cd19ef9
defend,47,SM666543349,f01dd2c7-d853-417a-bc59-814f19a0ab06
skill,42,SM666543349,2457a490-2eab-453f-8878-9156136e2b53
speed,87,SM795854390,61a0d4bc-3976-4d44-a078-2778c622e0cc
stamina,50,SM795854390,2865b6ed-c267-4730-9b3c-3cf4fbc65ef1
shoot,83,SM795854390,28e5f6ba-f432-4efa-8e35-ba25293586c1
headed,41,SM795854390,bcba1995-a74e-4a68-bff5-bf2f9dd4a4c2
pass,93,SM795854390,10459cf3-2749-410d-8130-94e696a41145
defend,45,SM795854390,a2764030-048f-4989-a2be-3e6ae4a399ce
skill,66,SM795854390,5dd8ca37-c7c2-450e-b270-9571052c8d5a
speed,51,SM776860507,617a98aa-edcf-4a50-941c-01c7a5e62947
stamina,90,SM776860507,2c04aa91-5d01-4335-b0b7-d556c932c292
shoot,68,SM776860507,998e853c-88ad-44c8-9fc2-4f3b3a12ca3f
headed,37,SM776860507,adeba45c-ba4c-48b0-bdf2-187c30952ca0
pass,81,SM776860507,941fc048-7dc7-43d0-95a5-30a0cd6dbb4a
defend,21,SM776860507,ee5d1da7-70f2-46d2-8c51-8ea4b43b7b95
skill,12,SM776860507,37b2be46-b4b8-427b-b8c5-00424c6d2d4d
speed,49,SM118886509,72337c83-b1a2-4e2c-a887-fd7ad8b0b681
stamina,68,SM118886509,69276df2-a4bc-4697-8d6f-d57178235fa5
shoot,23,SM118886509,a7af8497-967e-457c-9fa2-ca1eef977612
headed,32,SM118886509,dfe4453d-93c9-4e57-8f3d-0d58b14a8f32
pass,57,SM118886509,a039d401-b004-44f6-b8a9-91b3f8845446
defend,28,SM118886509,49850277-a9b1-4bee-9c99-7f1e7f7cd229
skill,16,SM118886509,e125713c-7846-49af-8af1-4e004b26acd1
speed,30,SM226738986,2874f8d4-9f0c-4190-b35b-fb264a7b85b4
stamina,57,SM226738986,879bcb56-3770-4308-9c23-52e3b7c38b1a
shoot,70,SM226738986,5038da8d-f5bd-4259-bc0b-a543efd79f3f
headed,34,SM226738986,d716b391-c3cd-4d6d-9d0d-9ee5da30922d
pass,86,SM226738986,e7d2fa42-46c1-4e99-8859-6e0e5f9d620b
defend,22,SM226738986,2a25d719-c614-4e10-90ba-8992a564112d
skill,56,SM226738986,6351990c-5b6d-4e4b-abd5-f2e2d886fee7
speed,76,SM741629375,3cf50528-854c-485e-8e29-c47d84a09628
stamina,58,SM741629375,10998f1c-086e-4f5c-a936-6813693ef65a
shoot,34,SM741629375,3cb0e5fc-4385-43ea-8106-982269eecd4c
headed,3,SM741629375,697d794a-e9b0-4838-804d-5a1aedcc43e4
pass,71,SM741629375,8cc025bc-1e6e-40bb-85f4-08a6f0473730
defend,20,SM741629375,736d8927-9a82-42f4-87b9-4b0f5613a8f9
skill,34,SM741629375,af82ed52-c039-4997-abeb-5d0d35a26d10
speed,69,SM631085150,b1228bcc-539e-422e-b918-f2ddc32a1b68
stamina,76,SM631085150,cbacdf3e-ad38-4884-b18b-7816adf3b17f
shoot,93,SM631085150,90e90a0c-80c1-4711-b7c7-a5436eaf65db
headed,96,SM631085150,56e0689f-ef82-4773-a7db-1afb8c5a1c0b
pass,39,SM631085150,295ab472-5b70-4faf-9090-4800dba4b363
defend,36,SM631085150,d1104c80-f834-41f6-919a-25eef497686c
skill,39,SM631085150,3781f9e7-9985-4b32-b132-2c53d18640e5
speed,76,SM713525712,94662087-fa5f-443b-9d26-6eff920624b1
stamina,85,SM713525712,aecc61f4-1691-4520-b040-bc6041f065e5
shoot,68,SM713525712,08e17d18-1094-4354-85ff-9897d6b3c0d9
headed,79,SM713525712,71472474-1bd6-4c3c-98d3-705a8a76603f
pass,65,SM713525712,8cd09a7f-9a97-4f77-ad8e-8e26c86b9960
defend,21,SM713525712,7b93ac9b-b101-4bc3-955c-b6c4dc3b7ef9
skill,85,SM713525712,5c57f232-6f12-471b-b03d-5a822132a1ed
speed,69,SM575678774,f3b36d07-0c1d-4eb5-8d93-e4fb16dc8bbb
stamina,67,SM575678774,2b2d2b98-7b91-47c0-a119-94a69ca4d572
shoot,81,SM575678774,d7c95ed5-486b-4c56-ab0a-ecf9e4dc1167
headed,89,SM575678774,ad66c33e-d6c7-4bfe-b2c8-6b266c579361
pass,42,SM575678774,40b28c43-c34b-4767-98be-c4b2b322c2e1
defend,23,SM575678774,bd2a3b38-8613-4512-8e1d-9aea283a06c0
skill,94,SM575678774,abcb41c1-2135-40d6-8f71-678003ef9102
speed,83,SM947415526,a2625e91-c2c5-4c72-9a4e-3c07e06c742e
stamina,62,SM947415526,c0d92d95-7d1e-4803-9a07-f2ab590e1bcd
shoot,76,SM947415526,abfa59e3-d57a-4bee-9056-ab0bc3d05fb2
headed,55,SM947415526,31387947-0673-4b22-babf-6ce17a3f11c2
pass,61,SM947415526,e006227a-3055-41fa-9428-2e8e3bb6291a
defend,42,SM947415526,49e76f6c-aafc-4cdb-bac0-7afb459cda88
skill,80,SM947415526,7ecda526-92bd-4089-a693-8c85bb2da067
speed,46,SM436659716,4e48aa18-ef0e-4008-8e34-6907152edf9c
stamina,53,SM436659716,faa91096-2f64-49b3-8b9c-5e199cba6475
shoot,55,SM436659716,d66d6089-2860-4e93-a013-156521c739c5
headed,78,SM436659716,c43dec61-87ec-4d24-870b-e97bd4808e8d
pass,57,SM436659716,9cc0254a-7e24-4556-9db3-3aaf560393cc
defend,35,SM436659716,baca9ea8-4cf3-4d37-9a56-1c451905dc88
skill,12,SM436659716,16ec90e8-de40-4a7e-9c29-0b4840b3f025
speed,40,SM476500456,f213d9f5-412b-4681-adfc-48495324358a
stamina,50,SM476500456,dae99849-46c0-4d83-8ee0-ce6c18ab6894
shoot,61,SM476500456,2f22a6ea-6c40-473a-a3bb-5186de4099fe
headed,69,SM476500456,0b4a9d18-5533-4067-b232-c637b6c91a20
pass,69,SM476500456,343b635d-bde1-4450-8def-6ca945c49676
defend,18,SM476500456,fec2713e-7d15-4369-93be-2d740b167257
skill,11,SM476500456,107991ad-07af-417a-8302-549c677b1cab
speed,69,SM295097141,cf31a602-4c13-4b5a-b618-ae84299d78f9
stamina,81,SM295097141,361d432f-d4cc-4de3-a8a3-4692fbd49df7
shoot,63,SM295097141,720a7ade-ee4c-4092-ba85-956a50f60cb5
headed,82,SM295097141,0caf4a3a-fe7b-482f-85ff-437b4acea947
pass,6,SM295097141,65dc74c2-3012-410c-83ec-d6bb31dc36f3
defend,91,SM295097141,aa244fe4-2202-4667-a832-bd64e179c933
skill,37,SM295097141,ff703174-1a87-4678-984d-4881b2480591
speed,71,SM151923752,81efa063-90a8-4769-bb46-194db6e35aed
stamina,59,SM151923752,4f814923-62f5-4437-b14b-3c9d506bc22e
shoot,2,SM151923752,5fd2eb89-de51-42d4-baed-7b494162f859
headed,98,SM151923752,8b977f88-6ab5-4418-b540-cb36bddaa3a4
pass,35,SM151923752,9cc38045-6e8e-411c-8516-a9a500c14257
defend,57,SM151923752,f65189ee-513f-4ddf-8451-89867ac37009
skill,68,SM151923752,7de656ca-c251-4e3a-93c5-7f525f1fcf44
speed,72,SM524512948,bbb60e7b-ef4a-4806-98c7-bcb0c49ddb69
stamina,96,SM524512948,61e9d126-f058-40ef-81c3-57d80405bd27
shoot,5,SM524512948,64a906e7-050a-47f6-a1e4-5ca85fa78457
headed,57,SM524512948,011bfb82-d5b2-433e-abf5-e08d086dd527
pass,29,SM524512948,5c827e69-8dd3-439f-abba-23757827dcf3
defend,83,SM524512948,a67e1c83-72e9-4183-8e80-a5b20dcccfab
skill,38,SM524512948,5df783f5-8f67-406d-bad2-3f2e269d55ad
speed,60,SM552846433,db3611e4-16b5-47b8-bd8e-d07874905a11
stamina,75,SM552846433,23f05404-0948-46b2-b51d-496eadd3b261
shoot,7,SM552846433,7a2f137e-a649-4af7-9fca-9fd9a139157f
headed,97,SM552846433,e12b1f0e-45d4-411e-867c-fff5a3dce4e0
