client_score,home_score,match_id,result,sport_event_id,uuid
2,2,MC672725077,draw,SP514812043,708f88fe-b95d-4457-a46c-a43323d8d9d0
3,0,MC856938101,home failed,SP514812043,cb0c4a0a-911e-4a6c-8670-ea1c82100441
0,1,MC695582011,home win,SP514812043,1212dc80-2238-41b9-8463-09f55398e7ab
0,1,MC599991213,home win,SP514812043,69d11370-1d95-4fbd-866e-9a490e595f00
0,1,MC999520127,home win,SP514812043,cbcffaa3-5cd6-4795-a54b-0b0e5b81ae57
3,3,MC611206632,draw,SP514812043,421e932a-47a1-475d-a87d-350f12a0be87
0,2,MC271819201,home win,SP514812043,118008cd-4f51-445a-bc8f-ec40d0d5ac4f
4,0,MC874307070,home failed,SP514812043,77ecf219-4380-4acf-b352-8e0aabb72cf1
1,1,MC957255950,draw,SP514812043,ac0e1fd3-d726-4ac4-b7be-fa2532b3092a
1,1,MC976340469,draw,SP514812043,79a87626-f386-45d4-89e0-368d53fef0aa
3,3,MC200681300,draw,SP514812043,859da89e-a0d0-4d99-91e4-c7dea642b4aa
2,0,MC437352311,home failed,SP514812043,d1504160-3d85-4c29-b93a-ae136cc334ad
2,2,MC611635112,draw,SP514812043,13b79583-0bb9-4f7d-b571-6d0b04270fd9
4,0,MC853323336,home failed,SP514812043,ccc10f96-add2-42cf-8c0d-b178ece3d03f
0,1,MC348272491,home win,SP514812043,1a6e1d5f-befb-4968-8bc4-8e4e63c00055
3,0,MC417445191,home failed,SP514812043,88b98c0e-b4bc-413f-8e93-69eff8c6bdf0
7,7,MC181741739,draw,SP514812043,98f53c1b-8a74-4e7c-8e3f-9e8e1bfdf534
0,1,MC175815112,home win,SP514812043,667e69c2-5b7a-49fb-a79e-0b2ea3e1d177
3,7,MC430521770,home win,SP514812043,e6438d66-6b81-4841-8a12-9acef74a8a97
1,3,MC908497058,home win,SP514812043,9b28e31c-2c76-46ea-a391-c418947dba72
1,0,MC228181931,home failed,SP514812043,16a0f6eb-57c7-4c42-9483-7177d755ddfa
3,3,MC908384170,draw,SP514812043,a4c6715e-cf1f-4b13-8d01-5e09db5bec61
0,2,MC497463059,home win,SP514812043,5834d955-1deb-4ec9-a686-e15f6deda255
0,3,MC867640616,home win,SP514812043,4d93590f-7db3-4be5-8667-cd754d8d9342
0,0,MC650326534,draw,SP514812043,55aeef54-d2fe-47e7-9f3f-b9d926b7264e
1,1,MC149830461,draw,SP514812043,026d566b-f50f-457e-80b1-3dabc9fa369d
1,1,MC167737208,draw,SP514812043,8a2342de-d7b4-49e0-ba1d-292dfc2498bc
2,2,MC917633905,draw,SP514812043,07cb27b5-5369-4cd4-9610-e00173895993
0,3,MC345723381,home win,SP514812043,0f66c33e-42a9-4b53-9e2b-e8ba10e6849a
5,0,MC513299831,home failed,SP514812043,e1a79baf-fd24-4eed-9f15-0ba4014ca75c
3,0,MC806959706,home failed,SP514812043,fc041ce6-6121-4d66-a50b-75d6f1b1a96d
7,7,MC255812054,draw,SP514812043,5360d358-95c0-4c91-b35d-7dd8649b34af
0,1,MC452097037,home win,SP514812043,749aff58-d763-497f-b4e2-d0b82fb2550f
0,3,MC234017538,home win,SP514812043,533a0e17-82b9-4110-9287-fc7f0c4ceca1
2,0,MC964438872,home failed,SP514812043,a1669a7f-1c93-4170-88c4-8db1b5ce4b8a
7,0,MC268566558,home failed,SP514812043,a306b386-800a-4cec-8048-6c1a76bffb86
6,6,MC488426518,draw,SP514812043,b9044ac3-a576-4332-bb0b-ab9be01ec5c1
0,3,MC724633541,home win,SP514812043,bef7f0f6-406a-4623-b565-d3e39c16ff6d
2,2,MC211433925,draw,SP514812043,8a810170-301d-42bb-88a3-2bc5df830b61
2,3,MC420939824,home win,SP514812043,15751b6b-385a-429d-8d81-9e18d01700ff
1,2,MC329057980,home win,SP514812043,5a97d70c-63bb-4aa5-a9c9-d8a8f61be2af
2,2,MC151113901,draw,SP514812043,c1918c9a-e7d1-4094-837f-8fdd0bf89db8
2,0,MC455546385,home failed,SP514812043,3ef6f0d2-6cee-457d-8035-1e167dc7ee68
1,3,MC318400552,home win,SP514812043,5c4afdda-e1ef-4244-b715-966b4156dc54
0,2,MC511407448,home win,SP514812043,55c7a39e-be53-4695-aed5-d461981c0836
0,0,MC939832296,draw,SP514812043,f780d6f0-dcab-4d34-8952-6bc557cedae5
2,3,MC517149039,home win,SP514812043,5997656e-bcb1-4b75-839f-e0e298f420e9
2,0,MC105777700,home failed,SP514812043,911c8ce3-43c0-4614-97f7-9f5c11f33463
1,1,MC481535556,draw,SP514812043,183bf088-0ab2-41b8-af9e-92e8912b59dc
1,3,MC735517294,home win,SP514812043,dcc5c9bf-e505-4752-bcd1-c9ea9480bdff
3,3,MC774967195,draw,SP514812043,9128ce2d-8e5e-49f6-aad5-96363b5be165
1,0,MC668096398,home failed,SP514812043,e10f6794-610d-48bc-ab33-9a8c57735254
3,0,MC875852503,home failed,SP514812043,9ccb0a78-2d74-492d-bf06-97c09ff7d78d
0,1,MC748283301,home win,SP514812043,616af30c-52f3-4404-8784-80d9213e29a3
3,3,MC446518191,draw,SP514812043,571b5f83-b0d5-4cbc-a4af-0ed374239bd6
6,0,MC270398066,home failed,SP514812043,c3685480-8603-4593-8ca8-daf34fedf054
1,2,MC669803408,home win,SP514812043,8de7959b-3adf-4dbe-a580-c7946df8a9ba
2,2,MC697269897,draw,SP514812043,66e6afca-d376-4024-a44c-b0c33a2e021e
2,3,MC718887574,home win,SP514812043,5b4cc72b-20a6-4939-87b3-560d088c8d33
1,5,MC213125355,home win,SP514812043,8d3695ed-6c5e-4432-9385-4377667cd687
6,6,MC588016502,draw,SP514812043,fa191036-1eb9-4914-9cee-5f4c1318b196
1,1,MC306573324,draw,SP514812043,c6ac205d-6195-494c-b1f1-263c3711d979
0,2,MC224000678,home win,SP514812043,5dac4c5f-6729-462e-8ea3-a87ff83ea7dd
2,0,MC675872450,home failed,SP514812043,040750a9-98fb-4550-bdd8-f44a030ed3dd
0,1,MC872492286,home win,SP514812043,7ef5e1b4-35b5-4d59-9064-495e15260413
3,3,MC148740897,draw,SP514812043,492caea7-a1ec-4870-8368-90c1aec0bc16
0,2,MC260428240,home win,SP514812043,e69715d3-7860-4d82-8bd0-2923f1896701
2,0,MC510749605,home failed,SP514812043,3f875d19-cecf-4a88-b725-270ae926526c
2,2,MC538308688,draw,SP514812043,4debd496-2ab7-4a7c-9edc-5eafcf7b825c
3,3,MC910048575,draw,SP514812043,70e7b194-03f4-41fb-b50f-d8f9d11a568a
2,0,MC142350463,home failed,SP514812043,aa2938c6-1833-40e8-9a11-8f4d1861a095
1,0,MC953931989,home failed,SP514812043,7417ca17-c4cf-48e8-b685-24d2e4fb6cf8
0,1,MC801405330,home win,SP514812043,1fdb1b9e-e1eb-4915-b12b-74d0a8390f85
1,3,MC329879440,home win,SP514812043,5d14f96f-aa9a-4711-8f0b-1736c500a429
7,7,MC467774606,draw,SP514812043,5e036853-484d-4bdb-996f-76d464352848
1,0,MC537011137,home failed,SP514812043,1c2b04aa-6671-40f8-8e7d-718234d677b5
3,5,MC367632040,home win,SP514812043,411f4bf9-e667-4672-9731-54051a710789
0,3,MC949475734,home win,SP514812043,784c41fa-3750-428e-be5c-507363317e90
2,0,MC498231881,home failed,SP514812043,7963204a-0d64-4624-9743-393c203d5e1a
1,1,MC491873006,draw,SP514812043,d13142b7-e7d5-49b2-b151-ea22f4c8ab92
1,1,MC389731163,draw,SP514812043,a5ba20ee-38e1-4621-a595-76ecd67fa607
1,3,MC353456682,home win,SP514812043,29f9677f-1ac8-48c5-9ca9-bc4d1ae196ee
0,1,MC639830106,home win,SP514812043,0eb63fdd-a08e-4bcc-bfe2-429884afe662
3,0,MC330782723,home failed,SP514812043,f0c3127b-248e-4bfb-9229-53d66f733a61
0,0,MC122901978,draw,SP514812043,d895e490-1996-4843-a1ab-70c21aab7dd9
8,0,MC148584571,home failed,SP514812043,e9738393-b016-4af5-ba77-070a02d52240
0,1,MC721123582,home win,SP514812043,4212750f-f964-4d55-8fa7-50e47ce90f05
2,2,MC471468779,draw,SP514812043,2e559874-dfe8-4a36-9829-632e26f9ea66
3,3,MC647017619,draw,SP514812043,cc75eacf-4b13-4533-84da-97b2296e3f15
2,0,MC572318381,home failed,SP514812043,1dd93f8d-0bb3-4355-8f10-ed8225108f1e
1,2,MC934216816,home win,SP514812043,68ccbe1e-6878-47ad-af64-335e3d88b70d
2,3,MC760512594,home win,SP514812043,6f65ab37-faf5-4460-a0ea-d79562f4f6bf
1,1,MC481597513,draw,SP514812043,3297b3f3-f898-4226-96a8-5b7dad392aa8
0,2,MC432247006,home win,SP514812043,bf20ba47-9261-49f3-a8dd-c4064dfc5852
2,0,MC826839262,home failed,SP514812043,146ce762-2e51-40f2-8745-ad1b3b8cc2e3
2,2,MC619921590,draw,SP514812043,8edc6c1e-49a7-423c-ad79-c8ca6d1dfb22
3,3,MC804137786,draw,SP514812043,24536a81-a9c8-422b-8b47-4d5395a203ae
0,1,MC758042244,home win,SP514812043,b59c995b-e922-4760-8de2-6d30a2d9cc34
0,2,MC541102828,home win,SP514812043,f623365e-d795-4897-9bac-7f44e3391215
3,0,MC941360503,home failed,SP514812043,b3b4c83e-6554-4e49-8a2b-c8a4ac9c0774
4,4,MC559176586,draw,SP514812043,9a1a2a20-5e5d-4434-a2e3-8aaf27ae0ff9
3,0,MC768160667,home failed,SP514812043,92bfd8e7-96c0-485b-a570-dad85219af6a
1,1,MC115021220,draw,SP514812043,0bcff11e-5276-47d4-8036-1ae771af32a4
3,3,MC300599432,draw,SP514812043,98e24831-6d57-49ed-85e1-0fd0a5692f9b
3,0,MC558919662,home failed,SP514812043,53d3858d-2a25-4cae-bf2e-5d49e70b17b0
2,0,MC708029150,home failed,SP514812043,7ca55617-84fa-40ae-a8df-d5fb172bb3c1
3,0,MC818123874,home failed,SP514812043,8202499a-deb4-4b11-a2a8-23b21812b70f
1,2,MC977554547,home win,SP514812043,78891d08-3a65-4468-bc66-ad4e9f1703e4
1,0,MC531141567,home failed,SP514812043,48957dfc-18d7-4127-ae39-2e9dcfc18303
8,8,MC269286992,draw,SP514812043,e817e4e6-0f95-40f9-b2ea-b9ff525f00c5
2,2,MC883479905,draw,SP514812043,f73f2652-4267-4581-910d-b9950b24d01a
0,1,MC886369277,home win,SP514812043,23ba8cc0-4147-4af4-b020-adb7b78ea1b6
0,0,MC990150070,draw,SP514812043,82a27068-55b7-4f5c-b3b6-2e28664798f9
0,3,MC719516754,home win,SP514812043,3dbe58c7-acc6-4429-9fd6-94e1b1bb5171
0,1,MC413381930,home win,SP514812043,68b75178-79da-4429-a546-a20cf2368923
2,2,MC454997715,draw,SP514812043,c9a3d36e-4c15-47d9-8ed8-ec644142e554
0,3,MC665684180,home win,SP514812043,08c89187-3763-4045-9cd6-a30172543808
1,0,MC682903514,home failed,SP514812043,4d1f85ac-4fd6-4c58-ac45-3fc041050cfb
1,1,MC696966726,draw,SP514812043,ceb80201-e024-4117-97d3-dec73abbd65c
8,0,MC759834977,home failed,SP514812043,305b9bbf-d07d-4e1a-9693-283a03d5fe04
3,0,MC334225024,home failed,SP514812043,3e8e1c8d-dec9-4cc3-91f6-091263434a58
1,0,MC463139793,home failed,SP514812043,e11d4dc1-4eda-48ac-a0f3-d4d5676f9c2a
7,7,MC941357975,draw,SP514812043,4a527322-ea1b-4455-a4c8-5c02be9feb03
4,8,MC699477880,home win,SP514812043,909acfef-cfd3-4a2a-954f-7a4d661db36a
2,2,MC226625945,draw,SP514812043,68cab024-3992-4da0-8167-2dd451d0603c
0,2,MC484531808,home win,SP514812043,235473cb-cfa8-4102-b049-07ade632c8c9
3,3,MC626294460,draw,SP514812043,44d2e98a-c2c5-478b-946e-25c067a84e54
0,1,MC284575986,home win,SP514812043,daae76ec-1242-4d68-97b7-5548a6ef1b04
2,0,MC222710687,home failed,SP514812043,257f50ec-22ce-4000-9b5f-d92c8603290f
1,4,MC654937935,home win,SP514812043,fb1ab94c-a081-4c2c-aaf9-1633d75d203b
1,2,MC510424452,home win,SP514812043,e9568018-ed8a-4e0c-aa67-6d06dbfd58ff
2,3,MC514640710,home win,SP514812043,ae86b9a8-9ac5-4cb5-bf8a-4c8ceb7b9c4b
1,0,MC344279997,home failed,SP514812043,bb0b01c2-f5ed-47e2-bd66-a1fd3382e683
1,0,MC377741913,home failed,SP514812043,4f254551-66ac-4646-a32f-19ef59351782
0,0,MC985640901,draw,SP514812043,f0791356-0c71-4a2b-809f-9363572a3d21
2,2,MC962054290,draw,SP514812043,1785e36e-f8eb-462c-9175-cee577c4caad
2,2,MC461491634,draw,SP514812043,0247dc69-fda7-486a-9022-17588754470e
5,0,MC675126859,home failed,SP514812043,803b75cf-59d0-49ab-b1f8-ce6ef762230c
1,1,MC842149578,draw,SP514812043,6df630f7-0472-461b-b53f-888c3098f86b
0,3,MC980736244,home win,SP514812043,c9d47b63-0d3b-4799-ab77-d9f748c2bd3d
2,2,MC339588230,draw,SP514812043,cc6a8287-e201-4259-94b0-fb46dc03c8f4
3,3,MC590382936,draw,SP514812043,d34e08be-8faf-4e2e-aecf-f32aea2ce28d
0,1,MC751056646,home win,SP514812043,9f740996-7a9c-48e9-8cc2-1d46311e77fa
0,3,MC228577198,home win,SP514812043,e94c3706-22ed-4298-9ca6-b0034a615609
2,0,MC607554446,home failed,SP514812043,3acf88e8-8e60-4eae-ba29-0630e08cca55
2,2,MC345696509,draw,SP514812043,2934c3db-0cfb-4ae5-b93b-18429c1e9f7e
2,2,MC576461340,draw,SP514812043,0504bee5-96ae-49ca-88f9-a43de46d9e09
1,1,MC499417458,draw,SP514812043,10f2eab9-688b-4e9b-99a3-65dddad5d3a0
0,1,MC562748416,home win,SP514812043,83344fc1-b903-46ca-b5f1-0b341aecaaa9
2,0,MC532333031,home failed,SP514812043,54ec155b-36c2-44aa-aab8-216514350a40
2,2,MC406405585,draw,SP514812043,4a2bfb9a-366d-4d2e-b098-7841217a5045
1,3,MC875872958,home win,SP514812043,b4f88dc3-84d0-430e-8682-42a83923eddf
2,0,MC669556587,home failed,SP514812043,4c4cdd2c-0f2f-4405-9ded-75f943da2134
3,0,MC369930862,home failed,SP514812043,b42b38ef-51e4-4213-9c57-7bd7bc2c0861
3,3,MC931122047,draw,SP514812043,662d4b60-957b-4a1b-992e-d0caa012794f
3,3,MC150019241,draw,SP514812043,9368181f-57e1-403b-b3a1-031f18d637e1
0,1,MC353632618,home win,SP514812043,26c53d13-0d4c-4209-ac6a-1c6ddad1afaf
2,0,MC810275536,home failed,SP514812043,9d2c4e48-24d8-4c8a-89fc-f8c0ca8926a3
2,7,MC300804914,home win,SP514812043,165197f9-bdea-494f-ad97-9bfd47fc47d4
0,3,MC644601786,home win,SP514812043,7eee856e-8376-4ed8-b0d3-dd25b66ade00
3,3,MC204360421,draw,SP514812043,2f61546b-4adb-49dd-8932-c8fc3f5996c8
3,0,MC797374996,home failed,SP514812043,233bac9f-63bb-4eda-b76b-3b3a2a85a717
0,3,MC140701824,home win,SP514812043,3cf8d6bb-63ca-4c24-9612-7eab54dd287b
1,1,MC210098070,draw,SP514812043,5116c64c-a390-4606-9ab1-7e8ec7629a8c
1,0,MC782529193,home failed,SP514812043,eee48b18-3ba7-46c8-9103-ee1d16ea7888
2,2,MC987539274,draw,SP514812043,fdaa4eea-e34c-4b0e-8855-a2110941164e
2,0,MC499517714,home failed,SP514812043,48c3983b-9769-4a7f-b9f6-5df5166b0cab
2,0,MC198134359,home failed,SP514812043,c6cb81b8-510a-4265-9db6-7c02c40c5dca
0,1,MC377292056,home win,SP514812043,f0fbbccd-fbce-4a88-93b0-b2653464fda3
0,2,MC421372428,home win,SP514812043,0919ac51-2cd3-4c77-adb0-52b15b100f62
3,3,MC216211121,draw,SP514812043,3f5c02ec-1d1d-41b7-b5cd-2e696b7e6e8e
2,2,MC185263162,draw,SP514812043,8b900764-cc69-410f-8ba4-2b4d12d96d01
0,1,MC346823985,home win,SP514812043,4ba77a6d-9030-4756-9ba2-de85c5eb5c1b
0,0,MC337609332,draw,SP514812043,da7c3ba5-7115-4ad1-b4b7-f10ea29e36c0
1,0,MC985473977,home failed,SP514812043,7c6f5cbe-bef4-4dd2-9ec2-3c8b3ff25528
7,0,MC604955044,home failed,SP514812043,abf84112-7026-4e9d-9411-84c9772afd37
3,0,MC454718694,home failed,SP514812043,fd2ab121-20d5-4ee3-b217-4356578b55b2
7,7,MC776959550,draw,SP514812043,da569798-cfcb-473a-bc9c-1c56548f095c
1,2,MC105659027,home win,SP514812043,9c9b6751-7ff0-4ff9-88c9-12264c7c7f6a
6,6,MC749052811,draw,SP514812043,e1ad5750-bffd-4d19-92f0-b5bd7305f9b4
1,0,MC957525549,home failed,SP514812043,8bbbccff-cb31-42c4-b98b-7ee065e20107
2,0,MC176863176,home failed,SP514812043,68b3596d-0515-4b93-b2ad-60fe522747b0
1,1,MC802018050,draw,SP514812043,13077d78-7957-4747-bcf2-617fd359d2ae
1,3,MC372351226,home win,SP514812043,088904ee-cb17-4b2c-9aff-c1cc5196a00b
2,0,MC973589518,home failed,SP514812043,41e3b147-4d95-4fca-9934-87049b981d20
2,2,MC368379643,draw,SP514812043,cc30bfba-1d96-4af1-83b0-412bd400d7fd
3,3,MC403096126,draw,SP514812043,b8746afe-be8f-4b1a-8632-c263dfd48280
0,2,MC418945070,home win,SP514812043,0bcec8b8-72a9-4c63-a91a-cdacb3e5a407
0,8,MC194826689,home win,SP514812043,38552d0c-c862-4c4e-a772-73f3e818c167
1,0,MC657433390,home failed,SP514812043,064ae0e4-8327-4792-8009-42aeda83c7dc
3,0,MC804883892,home failed,SP514812043,2240388b-04b6-4b73-9eeb-0d281315ea0f
8,8,MC499357429,draw,SP514812043,2d4f5d5c-768e-4a22-bd66-ce133e8a37b9
1,2,MC263208938,home win,SP514812043,47d5bba1-9d0c-446e-9e68-e6dcc9c40908
2,2,MC477449945,draw,SP514812043,5f921384-9b23-4596-a25c-97e2b6ac3f03
0,1,MC697120240,home win,SP514812043,3b457fdd-7d28-4ef6-9557-7edd95a00317
2,2,MC486658256,draw,SP514812043,e3f5f903-d15b-4206-ab03-9e7994244417
0,0,MC355751368,draw,SP514812043,2683d700-27bd-47f6-a24f-9c206a980425
2,2,MC450296750,draw,SP514812043,182b27fd-9660-4ff0-9a8c-0557d1e50214
0,2,MC706722520,home win,SP514812043,a3ab33dc-8a8e-40b8-86e5-4def7bd4f9b9
3,3,MC866578411,draw,SP514812043,267ef420-59b5-40e3-9316-ffe0d3861f08
1,0,MC753824110,home failed,SP514812043,711ca0c7-3f84-44ad-b79b-b705596af1d6
0,0,MC825069695,draw,SP514812043,1579a6ec-c128-4fa5-964d-7e37d5a6a644
3,3,MC483540994,draw,SP514812043,57478bbc-e841-40be-b052-035cc20410d6
1,2,MC426820342,home win,SP514812043,4ac820ee-b0fd-4da5-9b11-26ac459db07f
3,7,MC731018874,home win,SP514812043,c7738b50-0c83-4653-92d7-7e72e5cc6856
8,0,MC737929267,home failed,SP514812043,ea78596d-0858-4251-89c5-1c6e5cecf0ce
0,5,MC940767809,home win,SP514812043,fa8fccc5-f598-4584-b76d-557808798d8a
2,0,MC942140501,home failed,SP514812043,235ea204-163d-4ada-8867-fe8740b449d2
3,3,MC198281737,draw,SP514812043,f74f6566-ab42-4dc3-9205-310cee5b0e3c
1,1,MC931989115,draw,SP514812043,5b77b548-9267-40a3-ab51-9a7106236b15
1,1,MC167895041,draw,SP514812043,7b88f44f-7dfc-448f-a3ea-5e8a3da2311a
3,3,MC730015166,draw,SP514812043,9d8e5fd0-a673-41e1-8169-b2c1b4b10179
0,2,MC806828055,home win,SP514812043,ec18ef03-1d51-4c49-b914-7d446e0a7523
0,0,MC165105754,draw,SP514812043,c9d8e017-d332-4aea-811f-cb6506bc227e
0,1,MC342496173,home win,SP514812043,0c75bd55-d389-466a-9fab-bdba721cbd6d
0,1,MC936297112,home win,SP514812043,3a2baa55-7b89-4a0c-b0cc-74a142a3cbcd
0,1,MC246767101,home win,SP514812043,26b010e4-da62-42b9-8308-7cccf564a059
2,2,MC410575683,draw,SP514812043,09d513f1-4776-422d-85e0-5291fe3430ca
2,0,MC147141327,home failed,SP514812043,39527dc3-7009-401f-a3f6-d56ced9849e0
2,2,MC733457937,draw,SP514812043,b841614a-3d4e-4bfc-b201-86f93cfa73bd
2,3,MC877735630,home win,SP514812043,98eded97-233d-4c59-b218-751d55ea5ba7
2,0,MC281448594,home failed,SP514812043,1907515d-4110-4431-89ff-611b15e35d0b
1,5,MC338456332,home win,SP514812043,c6a8bfd2-9cea-42c6-b4f2-0383d2e96cb3
3,0,MC172901543,home failed,SP514812043,62830f97-20ba-4ec3-b49a-3779ef2f20b0
4,0,MC863016525,home failed,SP514812043,e47591ca-a78f-4d5c-ae8b-75e98aae8a17
1,0,MC703974637,home failed,SP514812043,ac5be604-6456-4153-8091-b2eedcc4e1a3
2,2,MC190577417,draw,SP514812043,d6cce26c-5776-4977-8bf2-8857ed6bd582
2,0,MC166462825,home failed,SP514812043,13b97a65-4ce5-4890-ae48-c19287005701
1,1,MC942725623,draw,SP514812043,99a42c7f-ee5f-4f00-b59b-79e64ed57ce5
1,3,MC890260355,home win,SP514812043,b2192d0e-a657-4dc2-8204-5068f93c03a8
0,0,MC908583095,draw,SP514812043,5c0028a2-a34f-48af-bed8-d9e7b4705485
3,3,MC553933042,draw,SP514812043,93eeaa14-791e-46fa-a336-17138665f551
1,0,MC970537485,home failed,SP514812043,5e85f788-7456-432e-9262-5ffd76ba3051
0,1,MC219683007,home win,SP514812043,e5a1421e-fe4a-45fa-b698-dfbca7d9edb1
0,0,MC579949252,draw,SP514812043,64d49288-7ccd-4752-8a89-782ec502e843
1,1,MC839416328,draw,SP514812043,dd440708-94ee-474d-90f6-c2583b708758
2,2,MC607573843,draw,SP514812043,d22c0be8-62f8-4c54-a4b6-bbc6eca43aba
2,0,MC388159827,home failed,SP514812043,0d7735b0-228b-4fb2-b13e-ef07c34fafeb
0,3,MC782651954,home win,SP514812043,33e8b37e-60bf-4d1d-9827-d16cfde8e628
0,1,MC725334307,home win,SP514812043,28c14c33-f73d-41cf-9428-0bba96b4c36a
2,2,MC203313856,draw,SP514812043,827e819c-099f-46f6-ae0f-d476f89f5bd3
5,5,MC695729122,draw,SP514812043,3b610d70-d429-46d1-8400-e92b2409d964
0,1,MC451745761,home win,SP514812043,6bb25e71-b81d-453a-92d6-fdcfc59319b0
7,0,MC940929983,home failed,SP514812043,d5a7a9f3-ba09-41fb-922d-643f31d762b9
0,0,MC342686904,draw,SP514812043,c04fe947-08e9-4f7a-94c1-5f2f97b34609
1,0,MC143933509,home failed,SP514812043,4f00dfac-df0f-491a-b722-181327ec2fb0
0,0,MC270781374,draw,SP514812043,f960cf39-cd51-4e7a-9eda-d75f8aa5eb1e
3,3,MC562438561,draw,SP514812043,dd034ab0-42eb-4d48-a04d-ffa2dac76b56
1,0,MC927171591,home failed,SP514812043,f69cf262-36a9-4f1a-acf0-87515a364643
3,3,MC413120331,draw,SP514812043,b7486942-6aeb-48df-b2a2-5762ee595bbc
1,2,MC979063768,home win,SP514812043,1f68230a-b5bd-4969-8dc2-235acf2e18fb
0,0,MC898538581,draw,SP514812043,1ea80cef-d913-42fa-9934-97c3e680bb80
1,0,MC272767454,home failed,SP514812043,7385fea7-2d97-408e-b9c8-1f892163c777
0,0,MC329156385,draw,SP514812043,a860c132-a525-488f-8239-ac3bcd2e03b4
0,3,MC385175355,home win,SP514812043,b6b90a83-e03b-4ccd-b626-d473696d6530
1,3,MC178249973,home win,SP514812043,8e6498b0-fb3c-4d4c-9be8-104ffb2d2d46
0,1,MC848892169,home win,SP514812043,0431d012-d341-4f34-95f7-752bf96f2e1e
0,1,MC824612636,home win,SP514812043,721d74a4-77e2-4b16-ae6b-1873b4ac9adb
2,4,MC297522505,home win,SP514812043,2934a4e0-9794-43ed-a23b-7a2cc74a365c
3,0,MC528284905,home failed,SP514812043,7a6b502f-91f5-4f14-9515-a4dbbc18dfa0
2,0,MC480277404,home failed,SP514812043,44994cb5-f472-4a9e-ab38-970b4da86903
8,8,MC730629748,draw,SP514812043,3f694163-8361-493b-b6ec-476489422cf4
2,0,MC927038712,home failed,SP514812043,cd33f2f8-8733-4dec-a5d7-c04bd5c6c1e7
0,2,MC928272660,home win,SP514812043,7e625366-5a98-4f5c-82cf-2e799a72989c
4,4,MC496169166,draw,SP514812043,a06d5c9c-4de1-4cea-92a6-b3b772d67184
0,2,MC875883965,home win,SP514812043,05ef4bb0-1860-4449-9eeb-b45d77b547f4
1,2,MC356710169,home win,SP514812043,45602223-7bb8-41c6-8b48-f9d98190fdd9
0,0,MC962561453,draw,SP514812043,de61a530-a99a-4a48-8426-5d3ace5fdb3c
2,0,MC407597908,home failed,SP514812043,0f115b5a-e66e-4c80-9148-5c4d5676eb92
2,2,MC574440786,draw,SP514812043,8042cb60-737f-4bac-aed7-f75eb18c056e
1,0,MC549484620,home failed,SP514812043,dd8decae-1837-4cca-8b50-e355e467db30
0,2,MC819503493,home win,SP514812043,7a12e071-9b1e-4ccc-89fe-dc727c496263
1,2,MC856193677,home win,SP514812043,319b0a05-75ca-4d02-b529-c189f87428ac
1,3,MC101139524,home win,SP514812043,03f7c562-b07f-43c4-ba4b-45b3cc2d9eb5
1,3,MC727130600,home win,SP514812043,a61b4f7d-5eba-42bd-9304-73012c8af407
3,0,MC354114259,home failed,SP514812043,a5aa0829-36f1-4842-9a71-1952b3b64866
2,0,MC789895454,home failed,SP514812043,a3607dbd-90ab-47ae-97db-853f45e68f51
1,1,MC614372209,draw,SP514812043,ce60f2af-2756-4642-afee-e6d76348646f
1,1,MC686968194,draw,SP514812043,4301d66f-7c81-48cf-966c-166d31c1b3a3
5,6,MC108056130,home win,SP514812043,cda68f4c-70e6-48f5-86ac-e1ceea27456f
1,1,MC291242199,draw,SP514812043,5130c42a-7924-45d6-8e57-7db36bf50368
1,1,MC616486351,draw,SP514812043,97938668-55f2-4d17-993f-0d54444365c1
3,3,MC773478574,draw,SP514812043,357a6942-a817-48f5-9b2b-5c08ea363247
3,3,MC823975022,draw,SP514812043,e81dbd6d-2300-4f3e-8c63-a2a2aec00a4d
1,1,MC780802677,draw,SP514812043,d546ef6a-b284-40e6-8b5e-887a61ecd35c
0,1,MC541810578,home win,SP514812043,61f53a76-526c-48a9-9c39-69b86356f406
2,2,MC320678199,draw,SP514812043,b3eb4e5c-8fce-421a-8fdc-e1a250b12072
8,0,MC233293535,home failed,SP514812043,f3d57369-003a-485d-9dce-a8b52b3545d6
8,0,MC650981890,home failed,SP514812043,f5b0cac9-ffb9-436c-9a6b-e50e53b7b97b
1,1,MC806566689,draw,SP514812043,727b21e4-667f-440d-a660-4e4dd0b82aca
0,2,MC825780480,home win,SP514812043,72f59e7c-4dfe-4e7f-8330-e9752c188e62
0,3,MC555587534,home win,SP514812043,04370b9c-1b6c-47d8-9e5b-c5cc3a56dc2a
3,3,MC860713659,draw,SP514812043,92be45d7-a015-4192-b124-af16c827d6d1
1,0,MC988905532,home failed,SP514812043,26e2c99d-a5b4-446d-9734-e14a4b40c416
4,5,MC582397352,home win,SP514812043,55289b60-92b5-480f-b129-8b114f8a2d77
2,2,MC359731026,draw,SP514812043,aa55be74-dffa-4533-b227-8f4430e3aabc
2,0,MC959202831,home failed,SP514812043,9ba2db5f-e281-4590-b374-a9b5158502ad
3,3,MC521799532,draw,SP514812043,c9a108d1-0086-477a-ad13-c9cbc75001f8
8,8,MC287664321,draw,SP514812043,e65c057d-acf2-4bbb-a509-e03325b4ec73
1,2,MC589688582,home win,SP514812043,2d736036-a744-42e3-b476-1b3421312e07
